Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1106,22-03-2024,29-03-2024,Joseph Sullivan,CUST620,Home Office,PROD1495,File Folder,Office Supplies,East,Wyoming,Port Jose,5,4023,5,19109.25,16402.52,2706.73,Net Banking,Pending,"Robinson, Hammond and Park",patricia89@jackson-garcia.info,21,No,0
ORD1107,15-04-2025,20-04-2025,Roy Carlson,CUST718,Home Office,PROD1800,keyboard,Electronics,East,Rhode Island,New Sharonfort,4,358,10,1288.8,989.13,299.67,Net Banking,Cancelled,Blackwell-Bell,burgesssamuel@johnson.com,6,Yes,25
ORD1108,04-01-2024,08-01-2024,Brian Moore,CUST604,Home Office,PROD7392,stapler,Office Supplies,West,California,East Steven,4,4418,10,15904.8,11404.41,4500.39,Net Banking,Pending,Bass-Johnson,garciajason@cameron.org,40,No,0
ORD1109,06-05-2025,13-05-2025,Michael Cole,CUST365,Consumer,PROD5892,Headphones,Electronics,West,South Carolina,Esteshaven,9,4971,10,40265.1,31664.75,8600.35,UPI,Returned,Navarro Inc,vwoods@peters.com,14,No,0
ORD1110,06-11-2025,07-11-2025,Danielle Evans,CUST789,Corporate,PROD8612,Dining Table,Furniture,West,Colorado,Jordanland,10,2747,10,24723,15107.03,9615.97,Credit Card,Delivered,"Roach, Pruitt and Santos",brownmeredith@ballard.info,14,No,0
ORD1111,14-06-2025,20-06-2025,Yesenia Reed,CUST969,Home Office,PROD3197,Cooking Oil,Grocery,West,Vermont,South Victor,5,4043,20,16172,13293.09,2878.91,UPI,Cancelled,White-Allen,chadrowe@kerr.info,3,Yes,66
ORD1112,11-07-2024,12-07-2024,Deborah Hammond,CUST219,Corporate,PROD2137,calculator,Office Supplies,East,Mississippi,North Madeline,1,3678,5,3494.1,3018.91,475.19,Cash,Delivered,"Johnson, Larson and Hale",millerfrank@hansen-hansen.com,43,No,0
ORD1113,24-12-2024,25-12-2024,Benjamin Chambers,CUST425,Home Office,PROD4737,Bookshelf,Furniture,South,Washington,Leslieton,7,3143,0,22001,14717.86,7283.14,Net Banking,Delivered,"Greene, Vincent and Arnold",fishertimothy@blackwell.com,8,Yes,69
ORD1114,22-04-2024,25-04-2024,Ruben Wilkins Jr.,CUST622,Corporate,PROD3403,mouse,Electronics,East,Illinois,Mathisfort,6,839,0,5034,3459.21,1574.79,Credit Card,Cancelled,"Wheeler, Long and Marshall",emma65@henderson-lyons.net,18,No,0
ORD1115,22-08-2025,27-08-2025,Nicholas Lee,CUST336,Corporate,PROD9127,calculator,Office Supplies,South,Delaware,Melindaborough,8,3027,10,21794.4,15204.13,6590.27,UPI,Returned,"Gentry, Martinez and Burke",jenniferburns@solis.com,45,No,0
ORD1116,09-12-2024,15-12-2024,Joseph Edwards,CUST949,Home Office,PROD6387,laptop,Electronics,North,Louisiana,Glennhaven,10,629,5,5975.5,5337.2,638.3,Credit Card,Delivered,"Houston, Hooper and Griffin",john91@rodriguez-norris.com,3,Yes,52
ORD1117,11-10-2024,18-10-2024,Tracy Lee,CUST768,Corporate,PROD8404,Rice Bag,Grocery,West,Colorado,East Randallmouth,8,2844,15,19339.2,13599.15,5740.05,UPI,Delivered,Brown Ltd,rachelhoffman@alvarez-brown.com,20,No,0
ORD1118,06-01-2024,12-01-2024,Anthony Coleman,CUST955,Home Office,PROD6898,Bookshelf,Furniture,West,Maryland,North Heatherland,2,2674,15,4545.8,3672.64,873.16,Credit Card,Returned,"Lewis, Dorsey and Ruiz",cindy09@washington-barry.biz,37,No,0
ORD1119,13-12-2023,14-12-2023,Brian Smith,CUST198,Consumer,PROD6227,Sugar,Grocery,North,Georgia,Jeremyview,4,2020,20,6464,4000.7,2463.3,UPI,Delivered,Thompson-Lewis,jeffersoncory@gomez.com,37,No,0
ORD1120,08-06-2025,10-06-2025,Teresa Garcia,CUST487,Home Office,PROD4253,Sofa,Furniture,West,Illinois,Snyderton,9,4060,0,36540,28598.93,7941.07,Credit Card,Returned,Bailey LLC,michael57@collier.biz,20,No,0
ORD1121,17-07-2024,19-07-2024,Christopher Hunt,CUST746,Corporate,PROD4410,Sugar,Grocery,North,South Dakota,Adamborough,4,4648,5,17662.4,11431.26,6231.14,Net Banking,Delivered,Carlson Group,elizabethhill@green.biz,31,No,0
ORD1122,16-12-2024,20-12-2024,Richard Nunez,CUST203,Corporate,PROD8751,Sofa,Furniture,North,Wyoming,Yolandaland,6,3407,10,18397.8,14902.8,3495,Cash,Delivered,"Hughes, Bolton and Cole",rhodesbrandon@wilson.com,24,No,0
ORD1123,26-05-2025,27-05-2025,Sierra Brown,CUST664,Home Office,PROD5689,File Folder,Office Supplies,West,Maryland,Anthonychester,4,1235,0,4940,4296.49,643.51,Cash,Returned,Durham-Rangel,ccruz@atkins.com,19,No,0
ORD1124,07-07-2025,11-07-2025,Taylor Orozco,CUST822,Home Office,PROD4727,Study Table,Furniture,North,Massachusetts,Jamiechester,8,3187,20,20396.8,13072.7,7324.1,Credit Card,Cancelled,"Logan, Kelly and Lindsey",douglaschristina@webb-nixon.com,15,No,0
ORD1125,29-09-2024,04-10-2024,Sarah Bowman,CUST488,Home Office,PROD8186,Snacks,Grocery,West,New Jersey,North Katherine,10,3092,15,26282,22995.71,3286.29,UPI,Delivered,"Johnston, Kerr and Barber",farrellbrian@barrera.com,23,No,0
ORD1126,05-03-2025,09-03-2025,Aaron Lyons,CUST239,Consumer,PROD1214,Study Table,Furniture,East,Florida,Rodriguezchester,7,3060,20,17136,14893.59,2242.41,Credit Card,Delivered,Mann LLC,jennifer12@johnson.com,41,No,0
ORD1127,28-03-2025,04-04-2025,William Morrison,CUST155,Home Office,PROD8851,office chair,Furniture,West,North Carolina,Lake Kristinhaven,1,4912,0,4912,4351.5,560.5,UPI,Returned,Vaughan-Bryant,roysherman@watkins-flores.com,22,No,0
ORD1128,19-07-2024,25-07-2024,Jason Vargas,CUST508,Home Office,PROD8225,File Folder,Office Supplies,East,Rhode Island,Villarrealland,10,3261,10,29349,26253.9,3095.1,Cash,Returned,"Wilson, Harris and Cohen",emullins@gay.com,48,No,0
ORD1129,09-03-2024,16-03-2024,Gregory Larson,CUST977,Corporate,PROD3965,Juice Pack,Grocery,South,Alabama,North Margaret,5,4798,15,20391.5,14640.23,5751.27,Cash,Delivered,Benitez Group,jeremyrosales@walker.net,18,No,0
ORD1130,29-08-2024,30-08-2024,Linda Green,CUST271,Home Office,PROD3705,Cooking Oil,Grocery,South,Nebraska,Rachelmouth,7,1594,15,9484.3,7485.44,1998.86,UPI,Pending,Pena-Hickman,garnold@ritter.com,39,No,0
ORD1131,24-02-2024,01-03-2024,Daniel Williams,CUST660,Home Office,PROD4637,Cooking Oil,Grocery,West,Minnesota,East Brianfurt,3,4898,20,11755.2,9942.73,1812.47,Net Banking,Delivered,Wilson Ltd,santiagobruce@jimenez.com,23,No,0
ORD1132,03-07-2025,08-07-2025,Mrs. Sonia Hill,CUST332,Corporate,PROD8234,Dining Table,Furniture,North,Rhode Island,Cynthiamouth,1,288,5,273.6,181.06,92.54,Net Banking,Pending,Taylor-White,susan20@burke.biz,17,No,0
ORD1133,25-12-2023,01-01-2024,Maureen Maldonado,CUST473,Corporate,PROD6360,Sugar,Grocery,East,Virginia,Lake Jasonberg,3,2454,10,6625.8,5499.01,1126.79,Net Banking,Returned,Lopez-Wallace,rphillips@wilson.com,33,No,0
ORD1134,19-05-2024,23-05-2024,Lori Barry,CUST595,Home Office,PROD4830,File Folder,Office Supplies,West,California,North Heatherchester,10,4872,15,41412,28626.43,12785.57,Cash,Cancelled,"Guerrero, Myers and Blackwell",leeamanda@wood.com,16,No,0
ORD1135,18-10-2024,24-10-2024,Julie Ware,CUST149,Home Office,PROD4612,laptop,Electronics,South,New Mexico,Friedmanville,7,3075,15,18296.25,15064.3,3231.95,Cash,Cancelled,Carr LLC,laurentaylor@holmes.org,38,No,0
ORD1136,23-12-2023,26-12-2023,Jennifer Campbell,CUST417,Corporate,PROD6461,Cooking Oil,Grocery,South,Georgia,Port Markhaven,1,3039,0,3039,2273.17,765.83,Net Banking,Cancelled,"Knight, Thomas and Fuller",tbrown@rodriguez.com,35,No,0
ORD1137,21-08-2024,25-08-2024,Kim Cervantes,CUST372,Corporate,PROD7812,office chair,Furniture,West,Massachusetts,West Royburgh,1,3847,0,3847,3442.85,404.15,UPI,Delivered,"Scott, Davis and Moody",jaimerosales@foster.org,7,Yes,50
ORD1138,01-04-2024,06-04-2024,Christy Reid,CUST597,Corporate,PROD7254,keyboard,Electronics,East,Hawaii,North Ashleyland,3,2047,20,4912.8,4347.91,564.89,UPI,Pending,Brown-Gomez,cwilliams@allen-castaneda.com,14,No,0
ORD1139,16-09-2025,23-09-2025,Christopher Phillips,CUST929,Consumer,PROD6303,Sofa,Furniture,East,Wisconsin,Williamstown,2,3500,5,6650,5089.85,1560.15,UPI,Cancelled,Davis Inc,bobby12@mitchell-brock.info,47,No,0
ORD1140,13-10-2024,20-10-2024,Erika Serrano,CUST755,Home Office,PROD3545,Headphones,Electronics,North,Michigan,New Sarabury,4,4650,20,14880,12678.74,2201.26,Net Banking,Returned,"Wall, Smith and Hill",ashley97@greer.com,27,No,0
ORD1141,30-12-2024,01-01-2025,Wesley Harris,CUST311,Consumer,PROD5606,Cooking Oil,Grocery,East,Rhode Island,Littleland,10,741,0,7410,5485.41,1924.59,Cash,Cancelled,"Foster, Moore and Pitts",montgomeryalejandra@mullins.com,27,No,0
ORD1142,12-02-2024,13-02-2024,Terry Walker,CUST939,Corporate,PROD8040,Study Table,Furniture,East,Washington,Brownside,8,3072,15,20889.6,17459.12,3430.48,Net Banking,Delivered,Mendez Ltd,lamjennifer@patrick-smith.biz,36,No,0
ORD1143,11-04-2024,17-04-2024,David Pitts,CUST702,Home Office,PROD5141,mouse,Electronics,East,Oklahoma,Burnshaven,1,3125,20,2500,1898.28,601.72,UPI,Cancelled,Johnson-Jones,bettyosborne@wilson-patterson.com,40,No,0
ORD1144,10-02-2025,11-02-2025,Joy Robles,CUST710,Corporate,PROD6703,Headphones,Electronics,South,Indiana,Russellside,10,2038,20,16304,13268.14,3035.86,UPI,Delivered,Rivas and Sons,tspencer@thomas.com,6,Yes,43
ORD1145,05-04-2025,08-04-2025,Pamela Johnson,CUST270,Home Office,PROD8746,monitor,Electronics,West,Wyoming,Kristaberg,4,3559,0,14236,11040.5,3195.5,Cash,Pending,"Avila, Williams and Dennis",sharon70@gray.net,23,No,0
ORD1146,21-05-2025,23-05-2025,Amy Bradley,CUST513,Home Office,PROD5283,Sofa,Furniture,South,Michigan,Rodrigueztown,7,2053,5,13652.45,9188.99,4463.46,UPI,Pending,Fritz and Sons,brent72@cortez.com,36,No,0
ORD1147,29-12-2024,02-01-2025,Amanda Harrison,CUST185,Home Office,PROD6344,laptop,Electronics,East,West Virginia,West Thomas,6,1083,0,6498,4393.35,2104.65,Cash,Delivered,Ryan Ltd,olivermary@cummings.com,9,Yes,99
ORD1148,08-07-2024,11-07-2024,Justin Bradford,CUST263,Consumer,PROD1210,pen,Office Supplies,South,Alabama,Dawnstad,3,2672,5,7615.2,6807.33,807.87,Cash,Cancelled,"Rasmussen, Park and Phillips",halvarez@johnson-neal.biz,8,Yes,87
ORD1149,28-04-2024,04-05-2024,Gabriel Thomas,CUST341,Home Office,PROD9487,laptop,Electronics,West,Iowa,West Bethanyland,9,3334,0,30006,23056.17,6949.83,UPI,Cancelled,Moreno Inc,rwilson@harris.com,3,Yes,70
ORD1150,17-01-2024,19-01-2024,Kelly Griffin,CUST721,Consumer,PROD9409,Dining Table,Furniture,West,Illinois,North Joshua,3,2577,5,7344.45,6078.94,1265.51,Net Banking,Pending,Melton-Day,watkinsdaniel@villegas.org,28,No,0
ORD1151,07-09-2025,09-09-2025,Monica Lewis,CUST982,Home Office,PROD2729,Rice Bag,Grocery,North,New Hampshire,Lauraborough,10,219,15,1861.5,1560.37,301.13,Cash,Cancelled,Allen Group,barkermelanie@oliver.org,15,No,0
ORD1152,03-11-2025,08-11-2025,Rita Herrera,CUST539,Home Office,PROD1233,laptop,Electronics,South,Oklahoma,Lake Annehaven,1,959,5,911.05,719.3,191.75,Net Banking,Returned,Macias-Clark,harrisjeffrey@torres.biz,17,No,0
ORD1153,09-10-2024,11-10-2024,George Harris,CUST736,Consumer,PROD8394,File Folder,Office Supplies,North,Ohio,Williamtown,1,1198,10,1078.2,817.95,260.25,Net Banking,Returned,Shepherd Ltd,williamsbrett@pacheco-evans.com,47,No,0
ORD1154,02-11-2024,06-11-2024,Tiffany Waters,CUST809,Home Office,PROD4456,Dining Table,Furniture,West,Kansas,Mccoyview,1,528,10,475.2,306.64,168.56,UPI,Cancelled,"Williamson, Gonzalez and Jackson",rodriguezjonathan@johnson.com,31,No,0
ORD1155,02-09-2024,07-09-2024,Antonio Benjamin,CUST848,Consumer,PROD8424,stapler,Office Supplies,North,Nebraska,West Holly,1,3225,20,2580,2066.06,513.94,Credit Card,Pending,Lara and Sons,schwartzmatthew@wang-mcclure.com,24,No,0
ORD1156,14-05-2025,17-05-2025,Monique Dillon,CUST333,Home Office,PROD7046,Headphones,Electronics,West,Ohio,New Abigailborough,3,1009,15,2572.95,2228.87,344.08,Net Banking,Pending,Ellis-Fischer,peterwheeler@haley.com,22,No,0
ORD1157,28-03-2024,01-04-2024,Timothy Robinson,CUST591,Home Office,PROD8802,mouse,Electronics,North,New Mexico,East Daniel,1,166,20,132.8,82.69,50.11,UPI,Delivered,"Smith, Steele and French",urosario@ross.com,46,No,0
ORD1158,27-02-2025,02-03-2025,Robin Morgan,CUST552,Corporate,PROD3314,office chair,Furniture,North,Oregon,Lake Lisa,3,535,15,1364.25,938.64,425.61,Credit Card,Delivered,"Hunt, Griffin and Guzman",twaters@garcia-jackson.com,2,Yes,25
ORD1159,17-10-2024,19-10-2024,Barbara Boyle,CUST633,Home Office,PROD1646,stapler,Office Supplies,South,Montana,Lake Brandon,2,4165,15,7080.5,5175.8,1904.7,Cash,Cancelled,"Nichols, Howell and Ortiz",zacharyhernandez@walsh.com,14,No,0
ORD1160,08-01-2025,14-01-2025,Todd Daniels,CUST264,Home Office,PROD7240,Study Table,Furniture,West,California,Port Derek,3,1180,15,3009,2067.24,941.76,UPI,Delivered,Graham LLC,zacharyrichardson@house.info,7,Yes,33
ORD1161,20-11-2024,27-11-2024,Nancy Acosta,CUST984,Corporate,PROD8458,Dining Table,Furniture,East,North Carolina,Kimberlyborough,8,3664,5,27846.4,24009.92,3836.48,Net Banking,Pending,Walton-Torres,qblack@saunders.com,48,No,0
ORD1162,11-01-2024,15-01-2024,Christine Foster,CUST887,Consumer,PROD4634,Bookshelf,Furniture,North,Colorado,Garciaside,3,4200,0,12600,8850.17,3749.83,UPI,Delivered,Morrison-Cruz,xbruce@owens.com,43,No,0
ORD1163,20-11-2023,21-11-2023,Charles Frazier,CUST511,Corporate,PROD3302,Bookshelf,Furniture,North,Nevada,Martinmouth,9,3550,15,27157.5,22919,4238.5,UPI,Cancelled,Leon Inc,krista84@johnston-walter.com,35,No,0
ORD1164,21-02-2025,28-02-2025,Sara Jones,CUST914,Home Office,PROD5703,keyboard,Electronics,West,Vermont,East Jacob,4,3536,15,12022.4,9873.12,2149.28,Cash,Returned,Roberts-Brown,pjones@reed-fleming.com,46,No,0
ORD1165,07-02-2024,09-02-2024,Samantha Carpenter,CUST339,Corporate,PROD5544,Sofa,Furniture,West,Minnesota,Lake Williamland,8,4546,15,30912.8,27674.56,3238.24,Credit Card,Cancelled,Gonzales Inc,yedwards@bartlett.net,33,No,0
ORD1166,16-02-2024,19-02-2024,Donna Hicks,CUST827,Home Office,PROD8738,monitor,Electronics,West,Ohio,West Jason,2,1660,0,3320,2836.01,483.99,Net Banking,Cancelled,"Howell, Olson and Meyer",wadams@tate.com,20,No,0
ORD1167,29-12-2023,04-01-2024,Hannah Soto,CUST166,Consumer,PROD8957,monitor,Electronics,North,Oklahoma,South Anita,5,983,5,4669.25,3777.86,891.39,Net Banking,Returned,Garcia and Sons,ojones@miller.com,18,No,0
ORD1168,26-09-2025,28-09-2025,Thomas Stevens,CUST342,Corporate,PROD8437,Rice Bag,Grocery,East,Mississippi,North Amy,2,1199,20,1918.4,1468.5,449.9,UPI,Pending,"Thomas, Osborne and Carter",marisabrown@wiley.net,30,No,0
ORD1169,10-03-2025,13-03-2025,Daniel Jackson,CUST757,Corporate,PROD4161,Sugar,Grocery,East,New Mexico,North Rickyhaven,4,2903,15,9870.2,6496.45,3373.75,Net Banking,Returned,"Rios, Hill and Davis",tschneider@mcclain-combs.info,41,No,0
ORD1170,09-09-2025,10-09-2025,Michelle Hale,CUST449,Home Office,PROD2234,Sugar,Grocery,East,Mississippi,New Phillipfurt,8,4453,5,33842.8,25403.32,8439.48,UPI,Returned,"Jackson, Perez and Goodwin",ureyes@winters-anderson.info,35,No,0
ORD1171,28-03-2024,31-03-2024,Colin Christensen,CUST166,Consumer,PROD3510,Cooking Oil,Grocery,West,New Mexico,Brentmouth,7,2928,20,16396.8,10017.64,6379.16,UPI,Pending,"Vaughn, Brown and Wyatt",sarahpeters@price-conway.com,25,No,0
ORD1172,14-06-2024,16-06-2024,Raymond Gray,CUST301,Corporate,PROD4508,calculator,Office Supplies,North,Maine,Port Dale,3,1128,20,2707.2,2258.84,448.36,Net Banking,Pending,Hernandez Inc,harringtontaylor@huang.com,26,No,0
ORD1173,20-07-2024,23-07-2024,Jessica Hampton,CUST614,Consumer,PROD2905,laptop,Electronics,West,Kansas,Port Richard,4,2380,20,7616,5398.5,2217.5,Cash,Delivered,Yang Inc,christina23@lane-nolan.net,45,No,0
ORD1174,02-09-2024,03-09-2024,James Hamilton,CUST142,Corporate,PROD3778,pen,Office Supplies,West,Rhode Island,North Valeriefurt,3,3289,0,9867,7347.46,2519.54,Credit Card,Pending,Bonilla Inc,tanya18@jimenez.com,35,No,0
ORD1175,15-12-2023,18-12-2023,Sarah Ward,CUST785,Corporate,PROD1060,monitor,Electronics,South,South Dakota,East Laurie,2,3457,5,6568.3,4230.12,2338.18,Credit Card,Cancelled,Barr-Mitchell,kaylarobinson@ramos.org,18,No,0
ORD1176,07-11-2024,14-11-2024,David Hays,CUST881,Consumer,PROD4826,Juice Pack,Grocery,North,Idaho,North Darinborough,2,1612,15,2740.4,2368.48,371.92,UPI,Cancelled,"Butler, Roberts and Franklin",thomasdavis@thornton.com,7,Yes,50
ORD1177,09-06-2024,15-06-2024,Brianna Lee,CUST473,Consumer,PROD5240,notebook,Office Supplies,North,Illinois,Johnborough,8,442,20,2828.8,1920.52,908.28,Credit Card,Pending,White-Rivera,gjacobson@lloyd.com,43,No,0
ORD1178,24-12-2024,31-12-2024,Michael Williams,CUST882,Corporate,PROD2474,pen,Office Supplies,South,Kentucky,South Emily,1,1614,20,1291.2,828.02,463.18,Credit Card,Returned,Turner LLC,whitney06@james-hughes.biz,4,Yes,68
ORD1179,15-08-2024,19-08-2024,David Roberts,CUST505,Home Office,PROD4236,Juice Pack,Grocery,North,Washington,West Carlyborough,10,786,0,7860,6492.47,1367.53,Credit Card,Cancelled,"Walters, Harmon and Marquez",blackburnbryan@lopez.biz,38,No,0
ORD1180,21-10-2024,24-10-2024,Diane Guerrero,CUST432,Consumer,PROD5773,Juice Pack,Grocery,North,Florida,Jenniferfort,6,993,15,5064.3,4162.52,901.78,Net Banking,Cancelled,"Johnson, Moore and Cooper",xgallegos@mann-rodriguez.com,19,No,0
ORD1181,09-04-2024,14-04-2024,Amanda Stevens,CUST895,Consumer,PROD4316,Juice Pack,Grocery,East,Tennessee,Lake Jordanstad,2,3233,10,5819.4,3822.81,1996.59,Cash,Cancelled,Howard Group,perezrachel@rodriguez.biz,5,Yes,66
ORD1182,04-07-2025,05-07-2025,Beth Ortiz,CUST919,Home Office,PROD3795,Cooking Oil,Grocery,East,Arizona,East Crystalborough,1,4591,5,4361.45,3208.7,1152.75,Credit Card,Delivered,Greene Inc,joseph13@brown-reed.net,35,No,0
ORD1183,14-01-2024,18-01-2024,Marissa Garcia,CUST376,Consumer,PROD1034,monitor,Electronics,North,Maine,Collinsshire,9,2181,10,17666.1,14843.99,2822.11,UPI,Returned,"Chavez, Tyler and Ali",thomasfuentes@martinez-miller.com,43,No,0
ORD1184,08-06-2025,12-06-2025,Larry Martinez,CUST119,Corporate,PROD3593,Cooking Oil,Grocery,West,North Dakota,East Austin,10,4691,20,37528,31521.54,6006.46,Credit Card,Delivered,Taylor-King,bauerjames@craig.com,17,No,0
ORD1185,02-01-2024,06-01-2024,Renee Irwin,CUST406,Home Office,PROD8238,Rice Bag,Grocery,South,Utah,West Patrick,5,1664,0,8320,5426.18,2893.82,UPI,Pending,Hughes Inc,ashley82@benton.info,11,No,0
ORD1186,15-12-2023,17-12-2023,Laura Scott,CUST717,Consumer,PROD5410,laptop,Electronics,East,Alabama,Moodyburgh,10,3023,0,30230,23491.78,6738.22,Net Banking,Delivered,"Wright, Campbell and Powers",toni60@white.biz,45,No,0
ORD1187,07-04-2024,13-04-2024,Renee Thompson,CUST904,Corporate,PROD4791,Cooking Oil,Grocery,East,New Mexico,West Kaylaside,1,4065,0,4065,3173.61,891.39,Credit Card,Cancelled,Robinson LLC,margaretdixon@perkins.com,44,No,0
ORD1188,18-09-2025,20-09-2025,Erika Preston,CUST930,Corporate,PROD1280,Headphones,Electronics,South,Colorado,Port Haleychester,6,4507,0,27042,24099.52,2942.48,Cash,Cancelled,Edwards-Stark,dawn70@ramirez.com,1,Yes,69
ORD1189,28-11-2023,04-12-2023,Jason Smith,CUST713,Corporate,PROD5842,notebook,Office Supplies,North,South Dakota,North Melissaburgh,3,2934,5,8361.9,7352.86,1009.04,Net Banking,Cancelled,Mercado PLC,brandi48@weaver-potter.org,32,No,0
ORD1190,27-06-2025,29-06-2025,Alexander Scott,CUST354,Corporate,PROD3213,stapler,Office Supplies,North,Pennsylvania,Lopezbury,5,1650,20,6600,5146.97,1453.03,UPI,Returned,Ward-Juarez,petermann@martinez.info,16,No,0
ORD1191,06-09-2025,08-09-2025,Dorothy Mendez,CUST540,Consumer,PROD8829,Juice Pack,Grocery,South,Georgia,Smithside,4,2867,20,9174.4,8224.65,949.75,UPI,Pending,Erickson Ltd,vrose@johnson.info,2,Yes,46
ORD1192,07-05-2024,12-05-2024,Brittany Lozano,CUST554,Corporate,PROD4988,Sugar,Grocery,East,Hawaii,Johnstonton,7,3110,0,21770,19231.62,2538.38,UPI,Delivered,Baker and Sons,andrew91@melendez.info,23,No,0
ORD1193,24-11-2024,26-11-2024,Rita Foster,CUST310,Corporate,PROD3019,Snacks,Grocery,East,Nevada,Smithburgh,2,1628,10,2930.4,1910.92,1019.48,UPI,Delivered,Johnson-Hoffman,brighttroy@brown-frank.com,21,No,0
ORD1194,24-04-2025,26-04-2025,Ronnie Sanchez,CUST202,Consumer,PROD2677,Rice Bag,Grocery,South,Louisiana,Martinezview,10,630,10,5670,3824.91,1845.09,UPI,Delivered,"Ross, Farley and Ward",thompsoncassandra@chavez.com,17,No,0
ORD1195,13-07-2024,17-07-2024,Jeffrey Rodriguez,CUST607,Consumer,PROD1094,notebook,Office Supplies,East,Connecticut,Richfort,2,2489,0,4978,3048.79,1929.21,Net Banking,Cancelled,Sexton Inc,erica06@myers-contreras.com,22,No,0
ORD1196,06-01-2025,11-01-2025,Jill Frank,CUST655,Consumer,PROD7272,File Folder,Office Supplies,East,North Dakota,Thomasland,1,4203,5,3992.85,2506.99,1485.86,Net Banking,Pending,Cervantes Group,william39@olson.net,36,No,0
ORD1197,15-12-2023,16-12-2023,Destiny Rojas,CUST986,Corporate,PROD3888,notebook,Office Supplies,North,Vermont,Davidfurt,7,2581,15,15356.95,9242.7,6114.25,Credit Card,Pending,Manning Inc,oscar98@powers.com,50,No,0
ORD1198,30-11-2024,02-12-2024,Bradley Woodard,CUST208,Corporate,PROD5927,office chair,Furniture,North,Connecticut,Lake Zacharyfurt,1,3206,15,2725.1,2052.75,672.35,Cash,Returned,Daniels PLC,josephcarson@adams.com,27,No,0
ORD1199,21-11-2023,25-11-2023,Alexander Ramos,CUST532,Home Office,PROD5813,Snacks,Grocery,West,Oregon,East Rogershire,10,2554,10,22986,19369.72,3616.28,UPI,Delivered,Ward Ltd,eric39@larson.com,49,No,0
ORD1200,01-02-2025,03-02-2025,James White,CUST846,Corporate,PROD9790,Cooking Oil,Grocery,South,Utah,Prestonland,3,1473,0,4419,3254.31,1164.69,UPI,Delivered,Rosales Ltd,austin77@brown.com,47,No,0
ORD1201,11-09-2025,14-09-2025,John Gentry,CUST481,Corporate,PROD5912,Headphones,Electronics,East,Kentucky,Hansonmouth,1,4187,0,4187,2774.33,1412.67,Net Banking,Delivered,Velez and Sons,xjordan@lee-chang.com,33,No,0
